"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"156",155,72,79,"AC-42","A","AC-42A","2020-02-27","75",75,-15,15.76098076,65.90840731,534661.4522,7309911.059,"10:45:00","2020-02-26","minus",0,-15.4,"16:23:03","18:21:00","S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif","0.0203628814085161","0.131080133371799","35.2556000619337","0"
"157",156,215,228,"AC-42","B","AC-42B","2020-02-27","130",130,-15,15.76104404,65.87253495,534712.811,7305912.951,"10:45:00","2020-02-28","plus",0.3,-13.4,"05:37:28","18:52:00","S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787","DESCENDING",139,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/10_2020-02-28_clip_500/S1B__IW___D_20200228T053728_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/10_2020-02-28_clip_500/S1B__IW___D_20200228T053728_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/10_2020-02-28_clip_500/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/10_2020-02-28_clip_500/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif","NA","NA","NA","0"
"158",157,215,228,"AC-42","B","AC-42B","2020-02-27","130",130,-15,15.76104404,65.87253495,534712.811,7305912.951,"10:45:00","2020-02-28","plus",0.3,-13.4,"05:37:03","18:52:00","S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6","DESCENDING",139,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/11_2020-02-28_clip_500/S1B__IW___D_20200228T053703_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/11_2020-02-28_clip_500/S1B__IW___D_20200228T053703_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/11_2020-02-28_clip_500/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/11_2020-02-28_clip_500/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif","0.0292600501350576","0.238876219336414","33.6943739568715","0"
"159",158,215,228,"AC-42","B","AC-42B","2020-02-27","130",130,-15,15.76104404,65.87253495,534712.811,7305912.951,"10:45:00","2020-02-26","minus",0,-15.4,"16:23:03","18:21:00","S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/12_2020-02-26_clip_500/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif","0.0302871212858614","0.213188857427657","32.4533293716813","0"
"160",159,247,260,"AC-41","B","AC-41B","2021-03-15","140",140,-10,16.35196411,65.83569752,561751.7168,7302261.377,"04:54:00","2021-03-16","plus",0.1,-7.6,"16:23:09","35:29:00","S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif","0.0105359934792551","0.0581279938893705","37.6595425366795","0"
"161",160,390,409,"AC-41","C","AC-41C","2021-03-15","100",100,-10,16.30759412,65.80478255,559797.0704,7298773.267,"04:54:00","2021-03-16","plus",0.1,-7.6,"16:23:09","35:29:00","S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif","0.0104032802295718","0.0578347860113457","35.3322711636882","0"
"162",161,103,111,"AC-41","A","AC-41A","2021-03-15","90",90,-10,16.26443367,65.83598422,557753.5181,7302210.037,"04:54:00","2021-03-16","plus",0.1,-7.6,"16:23:09","35:29:00","S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/8_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif","0.00660977631779343","0.0425801058538","35.3198853892674","0"
"163",162,248,261,"AC-42","B","AC-42B","2021-03-16","85",85,-10,15.76104404,65.87253495,534712.811,7305912.951,"07:15:00","2021-03-15","minus",0.1,-4.3,"16:30:51","14:44:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0177066941225199","0.0843796599775819","38.0263240184078","0"
"164",163,392,411,"AC-31","C","AC-31C","2021-03-16","150",150,-5,15.68346284,65.98772306,531034.4515,7318710.707,"11:58:00","2021-03-15","minus",0.1,-4.3,"16:30:51","19:27:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.010410022733803","0.062024634656903","38.577529022778","0"
"165",164,249,262,"AC-31","B","AC-31B","2021-03-16","80",80,-5,15.63274264,66.01705338,528698.4479,7321955.65,"11:58:00","2021-03-15","minus",0.1,-4.3,"16:30:51","19:27:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.00622021407803449","0.0444273241062063","39.3916398703641","0"
"166",165,104,112,"AC-42","A","AC-42A","2021-03-16","50",50,-10,15.76098076,65.90840731,534661.4522,7309911.059,"07:15:00","2021-03-15","minus",0.1,-4.3,"16:30:51","14:44:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0100738004139168","0.0512193621974686","40.8699745681049","0"
"167",166,105,113,"AC-31","A","AC-31A","2021-03-16","140",140,-5,15.59576559,65.98449828,527055.8412,7318310.67,"11:58:00","2021-03-15","minus",0.1,-4.3,"16:30:51","19:27:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0096370091739841","0.0537408199827846","36.2804937710723","0"
"168",167,391,410,"AC-42","C","AC-42C","2021-03-16","90",90,-10,15.68504701,65.89042994,531224.7772,7307867.528,"07:15:00","2021-03-15","minus",0.1,-4.3,"16:30:51","14:44:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/9_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0145151964272171","0.0799955313201821","40.7326461239525","0"
"169",168,129,137,"AC-36","A","AC-36A","2022-03-13","110",110,-5,16.75175007,65.99519203,579512.604,7320484.624,"05:57:00","2022-03-14","plus",0,-3.6,"05:30:07","23:33:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"170",169,129,137,"AC-36","A","AC-36A","2022-03-13","110",110,-5,16.75175007,65.99519203,579512.604,7320484.624,"05:57:00","2022-03-14","plus",0,-3.6,"05:29:43","23:32:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.0151648301154506","0.0810280776158447","35.4767755107342","0"
"171",170,127,135,"AC-34","A","AC-34A","2022-03-13","150",150,NA,16.33018168,66.05549638,560237.5303,7326734.951,"07:59:00","2022-03-14","plus",0,-3.6,"05:30:07","21:31:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"172",171,127,135,"AC-34","A","AC-34A","2022-03-13","150",150,NA,16.33018168,66.05549638,560237.5303,7326734.951,"07:59:00","2022-03-14","plus",0,-3.6,"05:29:43","21:30:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.00482521991920525","0.0437435590327763","32.145880474816","0"
"173",172,273,286,"AC-36","B","AC-36B","2022-03-13","60",60,-5,16.76838233,66.0304171,580156.6735,7324430.853,"05:57:00","2022-03-14","plus",0,-3.6,"05:30:07","23:33:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/6_2022-03-14_clip_500/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"174",173,273,286,"AC-36","B","AC-36B","2022-03-13","60",60,-5,16.76838233,66.0304171,580156.6735,7324430.853,"05:57:00","2022-03-14","plus",0,-3.6,"05:29:43","23:32:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/7_2022-03-14_clip_500/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.00662630913130293","0.0473723551870317","33.4365723507957","0"
