,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
467,492,65,AC-37,C,AC-37C,2023-03-06,25,25,-15.0,15.89264784,65.90691896,540660.7363,7309824.185,10:35:00,16:23:21,05:48:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/3_2023-03-06_clip_500/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/3_2023-03-06_clip_500/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/3_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/3_2023-03-06_clip_500/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
468,485,58,AC-27,C,AC-27C,2023-03-11,230,230,-10.0,15.80351497,66.07257278,536364.3222,7328232.328,10:30:00,16:31:32,06:01:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
469,434,6,AC-33,A,AC-33A,2023-03-11,80,80,-20.0,16.03670724,66.06518167,546930.7414,7327563.494,07:50:00,16:31:32,08:41:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
470,482,55,AC-32,C,AC-32C,2023-03-11,260,260,-10.0,15.94437763,66.0264787,542816.3157,7323183.87,09:12:30,16:31:32,07:19:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
471,481,54,AC-33,C,AC-33C,2023-03-11,40,40,-20.0,16.08053297,66.03404496,548974.3517,7324126.804,07:50:00,16:31:32,08:41:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
472,435,7,AC-32,A,AC-32A,2023-03-11,120,120,-10.0,15.88210448,66.05188319,539953.2836,7325974.195,09:12:30,16:31:32,07:19:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
473,438,10,AC-27,A,AC-27A,2023-03-11,140,140,-10.0,15.71649311,66.07877936,532418.2506,7328876.351,10:30:00,16:31:32,06:01:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
474,458,30,AC-33,B,AC-33B,2023-03-11,25,25,-20.0,16.12502754,66.06502455,550928.8997,7327614.924,07:50:00,16:31:32,08:41:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
475,459,31,AC-32,B,AC-32B,2023-03-11,110,110,-10.0,15.96743701,66.06109946,543802.1738,7327058.39,09:12:30,16:31:32,07:19:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
476,462,34,AC-27,B,AC-27B,2023-03-11,40,40,-10.0,15.77325645,66.10627946,534948.6291,7331971.961,10:30:00,16:31:32,06:01:00,S1A_IW_SLC__1SDV_20230311T163132_20230311T163159_047599_05B766_9C49,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/2_2023-03-11_clip_500/S1A__IW___A_20230311T163132_VV_gamma0-rtc.tif
477,463,35,AC-26,B,AC-26B,2023-03-25,40,40,-10.0,16.06001278,66.19911613,547733.1046,7342508.393,12:47:30,16:15:11,03:27:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
478,484,57,AC-29,C,AC-29C,2023-03-25,145,145,-8.0,16.21388604,66.13022809,554810.2752,7334956.739,11:42:30,16:15:11,04:32:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
479,456,28,AC-34,B,AC-34B,2023-03-25,70,70,-12.0,16.41726798,66.06140904,564165.8276,7327480.284,09:30:00,16:15:11,06:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
480,479,52,AC-34,C,AC-34C,2023-03-25,60,60,-12.0,16.38630033,66.02781699,562846.7651,7323705.379,09:30:00,16:15:11,06:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
481,457,29,AC-30,B,AC-30B,2023-03-25,85,85,-10.0,16.3475215,66.10802569,560896.7912,7332605.764,10:32:30,16:15:11,05:42:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
482,437,9,AC-29,A,AC-29A,2023-03-25,85,85,-8.0,16.14107316,66.10983041,551564.2798,7332621.634,11:42:30,16:15:11,04:32:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
483,432,4,AC-34,A,AC-34A,2023-03-25,80,80,-12.0,16.33018168,66.05549638,560237.5303,7326734.951,09:30:00,16:15:11,06:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
484,461,33,AC-29,B,AC-29B,2023-03-25,75,75,-8.0,16.13381444,66.1455831,551164.1776,7336600.318,11:42:30,16:15:11,04:32:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
485,486,59,AC-26,C,AC-26C,2023-03-25,45,45,-10.0,16.12773116,66.17593417,550828.7822,7339978.009,12:47:30,16:15:11,03:27:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
486,433,5,AC-30,A,AC-30A,2023-03-25,45,45,-10.0,16.32392487,66.07345377,559911.9498,7328730.193,10:32:30,16:15:11,05:42:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
487,439,11,AC-26,A,AC-26A,2023-03-25,90,90,-10.0,16.04425364,66.16381694,547089.1167,7338562.269,12:47:30,16:15:11,03:27:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
488,480,53,AC-30,C,AC-30C,2023-03-25,60,60,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,10:32:30,16:15:11,05:42:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/1_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
489,429,1,AC-28,A,AC-28A,2023-03-26,130,130,-8.0,15.8491718,66.15323252,538308.6585,7337249.602,11:52:30,05:38:11,06:14:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
490,476,49,AC-28,C,AC-28C,2023-03-26,45,45,-8.0,15.90602943,66.12572896,540917.8704,7334220.113,11:52:30,05:38:11,06:14:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/0_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
